tenant,app,bw_mbps,rtt_ms,loss,device_cpu,edge_cpu,input_kb,slo_p95_ms,chosen_action,mu_latency_ms,mu_energy_j,p95_conformal_ms,slo_viol,ts
tenantA,app1,100.000,80.000,0.00000,0.500,0.900,1024.0,140.0,edge1:high,225.041,6.46335,236.349,1,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.900,1024.0,180.0,edge1:high,225.041,6.46335,236.349,1,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.900,1024.0,220.0,edge1:high,225.041,6.46335,236.349,1,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.900,1536.0,100.0,edge1:high,269.728,9.50266,281.035,1,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.900,1536.0,140.0,edge1:high,269.728,9.50266,281.035,1,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.900,1536.0,180.0,edge1:high,269.728,9.50266,281.035,1,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.900,1536.0,220.0,edge1:high,269.728,9.50266,281.035,1,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.200,64.0,100.0,edge1:low,64.508,0.19272,73.704,0,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.200,64.0,140.0,edge1:low,64.508,0.19272,73.704,0,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.200,64.0,180.0,edge1:low,64.508,0.19272,73.704,0,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.200,64.0,220.0,edge1:low,64.508,0.19272,73.704,0,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.200,256.0,100.0,edge1:low,84.950,1.02880,94.146,0,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.200,256.0,140.0,edge1:low,84.950,1.02880,94.146,0,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.200,256.0,180.0,edge1:low,84.950,1.02880,94.146,0,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.200,256.0,220.0,edge1:low,84.950,1.02880,94.146,0,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.200,1024.0,100.0,edge1:med,163.213,4.63772,171.438,1,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.200,1024.0,140.0,edge1:med,163.213,4.63772,171.438,1,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.200,1024.0,180.0,edge1:med,163.213,4.63772,171.438,0,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.200,1024.0,220.0,edge1:low,206.517,4.17395,215.713,0,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.200,1536.0,100.0,edge1:med,200.152,6.80866,208.377,1,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.200,1536.0,140.0,edge1:med,200.152,6.80866,208.377,1,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.200,1536.0,180.0,edge1:med,200.152,6.80866,208.377,1,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.200,1536.0,220.0,edge1:med,200.152,6.80866,208.377,0,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.600,64.0,100.0,edge1:low,94.231,0.19272,103.876,1,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.600,64.0,140.0,edge1:low,94.231,0.19272,103.876,0,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.600,64.0,180.0,edge1:low,94.231,0.19272,103.876,0,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.600,64.0,220.0,edge1:low,94.231,0.19272,103.876,0,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.600,256.0,100.0,edge1:med,88.561,1.14311,97.187,0,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.600,256.0,140.0,edge1:high,85.604,1.60035,95.627,0,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.600,256.0,180.0,edge1:low,113.201,1.02880,122.846,0,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.600,256.0,220.0,edge1:low,113.201,1.02880,122.846,0,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.600,1024.0,100.0,edge1:high,181.714,6.49281,191.737,1,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.600,1024.0,140.0,edge1:high,181.714,6.49281,191.737,1,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.600,1024.0,180.0,edge1:high,181.714,6.49281,191.737,1,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.600,1024.0,220.0,edge1:med,187.643,4.63772,196.270,0,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.600,1536.0,100.0,edge1:high,221.842,9.53212,231.865,1,1760775627
tenantA,app1,100.000,80.000,0.00300,0.500,0.600,1536.0,140.0,edge1:high,221.842,9.53212,231.865,1,1760775628
tenantA,app1,100.000,80.000,0.00300,0.500,0.600,1536.0,180.0,edge1:high,221.842,9.53212,231.865,1,1760775628
tenantA,app1,100.000,80.000,0.00300,0.500,0.600,1536.0,220.0,edge1:high,221.842,9.53212,231.865,1,1760775628
tenantA,app1,100.000,80.000,0.00300,0.500,0.900,64.0,100.0,edge1:low,172.806,0.19272,183.687,1,1760775628
tenantA,app1,100.000,80.000,0.00300,0.500,0.900,64.0,140.0,edge1:high,134.546,0.29979,145.853,1,1760775628
tenantA,app1,100.000,80.000,0.00300,0.500,0.900,64.0,180.0,edge1:med,138.645,0.21414,148.377,0,1760775628
tenantA,app1,100.000,80.000,0.00300,0.500,0.900,64.0,220.0,edge1:low,172.806,0.19272,183.687,0,1760775628
tenantA,app1,100.000,80.000,0.00300,0.500,0.900,256.0,100.0,edge1:high,154.684,1.60035,165.991,1,1760775628
tenantA,app1,100.000,80.000,0.00300,0.500,0.900,256.0,140.0,edge1:high,154.684,1.60035,165.991,1,1760775628
tenantA,app1,100.000,80.000,0.00300,0.500,0.900,256.0,180.0,edge1:med,159.406,1.14311,169.138,0,1760775628
tenantA,app1,100.000,80.000,0.00300,0.500,0.900,256.0,220.0,edge1:med,159.406,1.14311,169.138,0,1760775628
tenantA,app1,100.000,80.000,0.00300,0.500,0.900,1024.0,100.0,edge1:high,251.376,6.49281,262.683,1,1760775628
tenantA,app1,100.000,80.000,0.00300,0.500,0.900,1024.0,140.0,edge1:high,251.376,6.49281,262.683,1,1760775628
tenantA,app1,100.000,80.000,0.00300,0.500,0.900,1024.0,180.0,edge1:high,251.376,6.49281,262.683,1,1760775628
tenantA,app1,100.000,80.000,0.00300,0.500,0.900,1024.0,220.0,edge1:high,251.376,6.49281,262.683,1,1760775628
tenantA,app1,100.000,80.000,0.00300,0.500,0.900,1536.0,100.0,edge1:high,297.124,9.53212,308.432,1,1760775628
tenantA,app1,100.000,80.000,0.00300,0.500,0.900,1536.0,140.0,edge1:high,297.124,9.53212,308.432,1,1760775628
tenantA,app1,100.000,80.000,0.00300,0.500,0.900,1536.0,180.0,edge1:high,297.124,9.53212,308.432,1,1760775628
tenantA,app1,100.000,80.000,0.00300,0.500,0.900,1536.0,220.0,edge1:high,297.124,9.53212,308.432,1,1760775628
tenantA,app1,100.000,80.000,0.01000,0.500,0.200,64.0,100.0,local:med,130.479,0.34209,138.282,1,1760775628
tenantA,app1,100.000,80.000,0.01000,0.500,0.200,64.0,140.0,local:med,130.479,0.34209,138.282,0,1760775628
tenantA,app1,100.000,80.000,0.01000,0.500,0.200,64.0,180.0,edge1:low,142.975,0.19704,152.171,0,1760775628
tenantA,app1,100.000,80.000,0.01000,0.500,0.200,64.0,220.0,edge1:med,112.380,0.21893,120.605,0,1760775628
tenantA,app1,100.000,80.000,0.01000,0.500,0.200,256.0,100.0,edge1:high,124.620,1.60707,134.176,1,1760775628
tenantA,app1,100.000,80.000,0.01000,0.500,0.200,256.0,140.0,edge1:med,128.783,1.14790,137.008,0,1760775628
tenantA,app1,100.000,80.000,0.01000,0.500,0.200,256.0,180.0,edge1:low,163.479,1.03311,172.675,0,1760775629
tenantA,app1,100.000,80.000,0.01000,0.500,0.200,256.0,220.0,edge1:low,163.479,1.03311,172.675,0,1760775629
tenantA,app1,100.000,80.000,0.01000,0.500,0.200,1024.0,100.0,edge1:high,216.295,6.49953,225.851,1,1760775629
tenantA,app1,100.000,80.000,0.01000,0.500,0.200,1024.0,140.0,edge1:high,216.295,6.49953,225.851,1,1760775629
tenantA,app1,100.000,80.000,0.01000,0.500,0.200,1024.0,180.0,edge1:high,216.295,6.49953,225.851,1,1760775629
tenantA,app1,100.000,80.000,0.01000,0.500,0.200,1024.0,220.0,edge1:high,216.295,6.49953,225.851,1,1760775629
tenantA,app1,100.000,80.000,0.01000,0.500,0.200,1536.0,100.0,edge1:high,247.679,9.53884,257.235,1,1760775629
tenantA,app1,100.000,80.000,0.01000,0.500,0.200,1536.0,140.0,edge1:high,247.679,9.53884,257.235,1,1760775629
tenantA,app1,100.000,80.000,0.01000,0.500,0.200,1536.0,180.0,edge1:high,247.679,9.53884,257.235,1,1760775629
tenantA,app1,100.000,80.000,0.01000,0.500,0.200,1536.0,220.0,edge1:high,247.679,9.53884,257.235,1,1760775629
tenantA,app1,100.000,80.000,0.01000,0.500,0.600,64.0,100.0,edge1:high,130.794,0.30651,140.818,1,1760775629
tenantA,app1,100.000,80.000,0.01000,0.500,0.600,64.0,140.0,edge1:high,130.794,0.30651,140.818,1,1760775629
tenantA,app1,100.000,80.000,0.01000,0.500,0.600,64.0,180.0,edge1:med,135.149,0.21893,143.775,0,1760775629
tenantA,app1,100.000,80.000,0.01000,0.500,0.600,64.0,220.0,local:med,154.197,0.34209,162.000,0,1760775629
tenantA,app1,100.000,80.000,0.01000,0.500,0.600,256.0,100.0,edge1:high,146.027,1.60707,156.050,1,1760775629
tenantA,app1,100.000,80.000,0.01000,0.500,0.600,256.0,140.0,edge1:high,146.027,1.60707,156.050,1,1760775629
tenantA,app1,100.000,80.000,0.01000,0.500,0.600,256.0,180.0,edge1:med,150.853,1.14790,159.480,0,1760775630
tenantA,app1,100.000,80.000,0.01000,0.500,0.600,256.0,220.0,edge1:low,191.066,1.03311,200.711,0,1760775630
tenantA,app1,100.000,80.000,0.01000,0.500,0.600,1024.0,100.0,edge1:high,239.477,6.49953,249.500,1,1760775630
tenantA,app1,100.000,80.000,0.01000,0.500,0.600,1024.0,140.0,edge1:high,239.477,6.49953,249.500,1,1760775630
tenantA,app1,100.000,80.000,0.01000,0.500,0.600,1024.0,180.0,edge1:high,239.477,6.49953,249.500,1,1760775630
tenantA,app1,100.000,80.000,0.01000,0.500,0.600,1024.0,220.0,edge1:high,239.477,6.49953,249.500,1,1760775630
tenantA,app1,100.000,80.000,0.01000,0.500,0.600,1536.0,100.0,edge1:high,271.918,9.53884,281.942,1,1760775630
tenantA,app1,100.000,80.000,0.01000,0.500,0.600,1536.0,140.0,edge1:high,271.918,9.53884,281.942,1,1760775630
tenantA,app1,100.000,80.000,0.01000,0.500,0.600,1536.0,180.0,edge1:high,271.918,9.53884,281.942,1,1760775631
tenantA,app1,100.000,80.000,0.01000,0.500,0.600,1536.0,220.0,edge1:high,271.918,9.53884,281.942,1,1760775631
tenantA,app1,100.000,80.000,0.01000,0.500,0.900,64.0,100.0,edge1:high,190.176,0.30651,201.483,1,1760775631
tenantA,app1,100.000,80.000,0.01000,0.500,0.900,64.0,140.0,edge1:high,190.176,0.30651,201.483,1,1760775631
tenantA,app1,100.000,80.000,0.01000,0.500,0.900,64.0,180.0,edge1:high,190.176,0.30651,201.483,1,1760775631
tenantA,app1,100.000,80.000,0.01000,0.500,0.900,64.0,220.0,edge1:high,190.176,0.30651,201.483,0,1760775631
tenantA,app1,100.000,80.000,0.01000,0.500,0.900,256.0,100.0,edge1:high,209.569,1.60707,220.876,1,1760775631
tenantA,app1,100.000,80.000,0.01000,0.500,0.900,256.0,140.0,edge1:high,209.569,1.60707,220.876,1,1760775632
tenantA,app1,100.000,80.000,0.01000,0.500,0.900,256.0,180.0,edge1:high,209.569,1.60707,220.876,1,1760775632
tenantA,app1,100.000,80.000,0.01000,0.500,0.900,256.0,220.0,edge1:high,209.569,1.60707,220.876,1,1760775632
tenantA,app1,100.000,80.000,0.01000,0.500,0.900,1024.0,100.0,edge1:med,312.928,4.64252,322.660,1,1760775632
tenantA,app1,100.000,80.000,0.01000,0.500,0.900,1024.0,140.0,edge1:high,303.600,6.49953,314.907,1,1760775632
tenantA,app1,100.000,80.000,0.01000,0.500,0.900,1024.0,180.0,edge1:high,303.600,6.49953,314.907,1,1760775632
tenantA,app1,100.000,80.000,0.01000,0.500,0.900,1024.0,220.0,edge1:high,303.600,6.49953,314.907,1,1760775632
tenantA,app1,100.000,80.000,0.01000,0.500,0.900,1536.0,100.0,edge1:high,341.663,9.53884,352.970,1,1760775632
tenantA,app1,100.000,80.000,0.01000,0.500,0.900,1536.0,140.0,edge1:high,341.663,9.53884,352.970,1,1760775633
tenantA,app1,100.000,80.000,0.01000,0.500,0.900,1536.0,180.0,edge1:high,341.663,9.53884,352.970,1,1760775633
tenantA,app1,100.000,80.000,0.01000,0.500,0.900,1536.0,220.0,edge1:high,341.663,9.53884,352.970,1,1760775633
tenantA,app1,100.000,120.000,0.00000,0.500,0.200,64.0,100.0,edge1:low,63.039,0.17378,72.235,0,1760775633
tenantA,app1,100.000,120.000,0.00000,0.500,0.200,64.0,140.0,edge1:low,63.039,0.17378,72.235,0,1760775633
tenantA,app1,100.000,120.000,0.00000,0.500,0.200,64.0,180.0,edge1:low,63.039,0.17378,72.235,0,1760775633
tenantA,app1,100.000,120.000,0.00000,0.500,0.200,64.0,220.0,edge1:low,63.039,0.17378,72.235,0,1760775634
tenantA,app1,100.000,120.000,0.00000,0.500,0.200,256.0,100.0,edge1:low,85.824,1.00986,95.020,0,1760775634
tenantA,app1,100.000,120.000,0.00000,0.500,0.200,256.0,140.0,edge1:low,85.824,1.00986,95.020,0,1760775634
tenantA,app1,100.000,120.000,0.00000,0.500,0.200,256.0,180.0,edge1:low,85.824,1.00986,95.020,0,1760775634
tenantA,app1,100.000,120.000,0.00000,0.500,0.200,256.0,220.0,edge1:low,85.824,1.00986,95.020,0,1760775634
tenantA,app1,100.000,120.000,0.00000,0.500,0.200,1024.0,100.0,edge1:med,163.795,4.61668,172.020,1,1760775634
tenantA,app1,100.000,120.000,0.00000,0.500,0.200,1024.0,140.0,edge1:high,158.582,6.46335,168.138,1,1760775634
tenantA,app1,100.000,120.000,0.00000,0.500,0.200,1024.0,180.0,edge1:med,163.795,4.61668,172.020,0,1760775634
tenantA,app1,100.000,120.000,0.00000,0.500,0.200,1024.0,220.0,edge1:low,207.244,4.15501,216.440,0,1760775634
tenantA,app1,100.000,120.000,0.00000,0.500,0.200,1536.0,100.0,edge1:med,198.488,6.78761,206.713,1,1760775634
tenantA,app1,100.000,120.000,0.00000,0.500,0.200,1536.0,140.0,edge1:high,192.233,9.50266,201.790,1,1760775634
tenantA,app1,100.000,120.000,0.00000,0.500,0.200,1536.0,180.0,edge1:med,198.488,6.78761,206.713,1,1760775634
tenantA,app1,100.000,120.000,0.00000,0.500,0.200,1536.0,220.0,edge1:med,198.488,6.78761,206.713,0,1760775634
tenantA,app1,100.000,120.000,0.00000,0.500,0.600,64.0,100.0,edge1:low,88.522,0.17378,98.166,0,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.600,64.0,140.0,local:med,85.101,0.30170,92.904,0,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.600,64.0,180.0,edge1:low,88.522,0.17378,98.166,0,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.600,64.0,220.0,edge1:low,88.522,0.17378,98.166,0,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.600,256.0,100.0,edge1:med,86.832,1.12206,95.459,0,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.600,256.0,140.0,edge1:low,111.041,1.00986,120.685,0,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.600,256.0,180.0,edge1:low,111.041,1.00986,120.685,0,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.600,256.0,220.0,edge1:low,111.041,1.00986,120.685,0,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.600,1024.0,100.0,edge1:high,179.924,6.46335,189.947,1,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.600,1024.0,140.0,local:med,206.956,7.21356,214.759,1,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.600,1024.0,180.0,edge1:high,179.924,6.46335,189.947,1,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.600,1024.0,220.0,edge1:med,185.798,4.61668,194.424,0,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.600,1536.0,100.0,edge1:high,217.133,9.50266,227.156,1,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.600,1536.0,140.0,edge1:high,217.133,9.50266,227.156,1,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.600,1536.0,180.0,edge1:high,217.133,9.50266,227.156,1,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.600,1536.0,220.0,edge1:high,217.133,9.50266,227.156,1,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.900,64.0,100.0,edge1:high,121.505,0.27033,132.813,1,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.900,64.0,140.0,edge1:low,156.001,0.17378,166.882,1,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.900,64.0,180.0,edge1:low,156.001,0.17378,166.882,0,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.900,64.0,220.0,edge1:low,156.001,0.17378,166.882,0,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.900,256.0,100.0,edge1:high,144.397,1.57089,155.704,1,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.900,256.0,140.0,edge1:high,144.397,1.57089,155.704,1,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.900,256.0,180.0,edge1:med,148.801,1.12206,158.533,0,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.900,256.0,220.0,edge1:low,185.501,1.00986,196.382,0,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.900,1024.0,100.0,edge1:high,240.975,6.46335,252.282,1,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.900,1024.0,140.0,cloud1:low,381.828,3.63563,392.313,1,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.900,1024.0,180.0,edge1:high,240.975,6.46335,252.282,1,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.900,1024.0,220.0,edge1:high,240.975,6.46335,252.282,1,1760775635
tenantA,app1,100.000,120.000,0.00000,0.500,0.900,1536.0,100.0,edge1:high,283.806,9.50266,295.113,1,1760775636
tenantA,app1,100.000,120.000,0.00000,0.500,0.900,1536.0,140.0,edge1:high,283.806,9.50266,295.113,1,1760775636
tenantA,app1,100.000,120.000,0.00000,0.500,0.900,1536.0,180.0,edge1:high,283.806,9.50266,295.113,1,1760775636
tenantA,app1,100.000,120.000,0.00000,0.500,0.900,1536.0,220.0,edge1:high,283.806,9.50266,295.113,1,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.200,64.0,100.0,edge1:low,89.813,0.19272,99.008,0,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.200,64.0,140.0,edge1:low,89.813,0.19272,99.008,0,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.200,64.0,180.0,edge1:low,89.813,0.19272,99.008,0,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.200,64.0,220.0,edge1:low,89.813,0.19272,99.008,0,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.200,256.0,100.0,edge1:med,84.363,1.14311,92.588,0,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.200,256.0,140.0,edge1:low,107.954,1.02880,117.150,0,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.200,256.0,180.0,edge1:low,107.954,1.02880,117.150,0,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.200,256.0,220.0,edge1:low,107.954,1.02880,117.150,0,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.200,1024.0,100.0,edge1:high,176.260,6.49281,185.816,1,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.200,1024.0,140.0,edge1:high,176.260,6.49281,185.816,1,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.200,1024.0,180.0,edge1:high,176.260,6.49281,185.816,1,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.200,1024.0,220.0,edge1:med,182.021,4.63772,190.246,0,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.200,1536.0,100.0,edge1:high,210.974,9.53212,220.531,1,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.200,1536.0,140.0,edge1:high,210.974,9.53212,220.531,1,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.200,1536.0,180.0,edge1:high,210.974,9.53212,220.531,1,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.200,1536.0,220.0,edge1:high,210.974,9.53212,220.531,1,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.600,64.0,100.0,edge1:med,93.347,0.21414,101.974,1,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.600,64.0,140.0,edge1:low,119.184,0.19272,128.829,0,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.600,64.0,180.0,edge1:low,119.184,0.19272,128.829,0,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.600,64.0,220.0,edge1:med,93.347,0.21414,101.974,0,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.600,256.0,100.0,edge1:high,103.182,1.60035,113.205,1,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.600,256.0,140.0,edge1:med,106.683,1.14311,115.309,0,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.600,256.0,180.0,edge1:high,103.182,1.60035,113.205,0,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.600,256.0,220.0,edge1:med,106.683,1.14311,115.309,0,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.600,1024.0,100.0,edge1:high,199.684,6.49281,209.707,1,1760775636
tenantA,app1,100.000,120.000,0.00300,0.500,0.600,1024.0,140.0,edge1:high,199.684,6.49281,209.707,1,1760775637
tenantA,app1,100.000,120.000,0.00300,0.500,0.600,1024.0,180.0,local:med,228.176,7.24644,235.979,1,1760775637
tenantA,app1,100.000,120.000,0.00300,0.500,0.600,1024.0,220.0,edge1:med,206.169,4.63772,214.796,0,1760775637
tenantA,app1,100.000,120.000,0.00300,0.500,0.600,1536.0,100.0,edge1:high,237.957,9.53212,247.980,1,1760775637
tenantA,app1,100.000,120.000,0.00300,0.500,0.600,1536.0,140.0,edge1:high,237.957,9.53212,247.980,1,1760775637
tenantA,app1,100.000,120.000,0.00300,0.500,0.600,1536.0,180.0,edge1:high,237.957,9.53212,247.980,1,1760775637
tenantA,app1,100.000,120.000,0.00300,0.500,0.600,1536.0,220.0,edge1:high,237.957,9.53212,247.980,1,1760775637
tenantA,app1,100.000,120.000,0.00300,0.500,0.900,64.0,100.0,edge1:high,151.568,0.29979,162.876,1,1760775637
tenantA,app1,100.000,120.000,0.00300,0.500,0.900,64.0,140.0,edge1:high,151.568,0.29979,162.876,1,1760775637
tenantA,app1,100.000,120.000,0.00300,0.500,0.900,64.0,180.0,local:med,163.619,0.33459,171.422,0,1760775637
tenantA,app1,100.000,120.000,0.00300,0.500,0.900,64.0,220.0,edge1:low,194.742,0.19272,205.623,0,1760775637
tenantA,app1,100.000,120.000,0.00300,0.500,0.900,256.0,100.0,edge1:high,169.921,1.60035,181.228,1,1760775637
tenantA,app1,100.000,120.000,0.00300,0.500,0.900,256.0,140.0,edge1:high,169.921,1.60035,181.228,1,1760775637
tenantA,app1,100.000,120.000,0.00300,0.500,0.900,256.0,180.0,edge1:high,169.921,1.60035,181.228,1,1760775637
tenantA,app1,100.000,120.000,0.00300,0.500,0.900,256.0,220.0,edge1:med,175.114,1.14311,184.846,0,1760775637
tenantA,app1,100.000,120.000,0.00300,0.500,0.900,1024.0,100.0,edge1:high,267.005,6.49281,278.312,1,1760775637
tenantA,app1,100.000,120.000,0.00300,0.500,0.900,1024.0,140.0,edge1:low,343.501,4.17395,354.381,1,1760775637
tenantA,app1,100.000,120.000,0.00300,0.500,0.900,1024.0,180.0,edge1:high,267.005,6.49281,278.312,1,1760775637
tenantA,app1,100.000,120.000,0.00300,0.500,0.900,1024.0,220.0,edge1:high,267.005,6.49281,278.312,1,1760775637
tenantA,app1,100.000,120.000,0.00300,0.500,0.900,1536.0,100.0,edge1:high,310.898,9.53212,322.206,1,1760775637
tenantA,app1,100.000,120.000,0.00300,0.500,0.900,1536.0,140.0,edge1:high,310.898,9.53212,322.206,1,1760775637
tenantA,app1,100.000,120.000,0.00300,0.500,0.900,1536.0,180.0,edge1:high,310.898,9.53212,322.206,1,1760775637
tenantA,app1,100.000,120.000,0.00300,0.500,0.900,1536.0,220.0,edge1:high,310.898,9.53212,322.206,1,1760775637
tenantA,app1,100.000,120.000,0.01000,0.500,0.200,64.0,100.0,edge1:high,124.912,0.30651,134.469,1,1760775638
